ID,Sypnosis,Genres
53411,"On Christmas Eve, four-year-old Miri Unasaka arrives in Tokyo completely alone, in search of her father. The bright lights and merry atmosphere guide Miri to a big hotel and a man with a delicious-looking cake. However, the child has just unknowingly walked into the center of an elaborate, foolproof plan for assassinating a dangerous mafia boss.

Professional assassins Kazuki Kurusu and Rei Suwa live together, fleeing memories of their grim childhoods and avoiding emotional connections. When their mission goes awry and they end up bringing Miri home, there is only one reasonable thing to do: return Miri to her mother. But the girl's innocent laugh and pure worldview quickly enamor her to Kazuki, who secretly enjoys playing a parent, and it is not long before Rei's impenetrable heart makes room for Miri.

Miri's every move is unpredictable, and Kazuki and Rei find raising an energetic child harder than any of their missions. Although it presents a great risk to their careers, Kazuki and Rei—both assuming the affectionate nickname ""papa""—decide to provide Miri with a normal childhood despite all the odds stacked against them.

[Written by MAL Rewrite]","['Action', 'Comedy', 'Childcare', 'Organized Crime']"
18689,"With a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball.

However, now surrounded by a large number of skilled players, Eijun struggles to find his place on the team. He declares that he will one day become the team's ace, but that's only if fellow first year Satoru Furuya doesn't take the title first, with his breakneck fastballs that earn him a coveted spot on the starting roster. With the addition of these talented new players to an already powerful lineup, the Seidou baseball team aims to become the best in Japan, facing off against a number of formidable foes that stand in their way.

[Written by MAL Rewrite]","['Sports', 'School', 'Team Sports', 'Shounen']"
51818,Third season of Enen no Shouboutai.,"['Action', 'Fantasy', 'Sci-Fi', 'Urban Fantasy', 'Shounen']"
121,"Edward Elric, a young, brilliant alchemist, has lost much in his twelve-year life: when he and his brother Alphonse try to resurrect their dead mother through the forbidden act of human transmutation, Edward loses his brother as well as two of his limbs. With his supreme alchemy skills, Edward binds Alphonse's soul to a large suit of armor.

A year later, Edward, now promoted to the fullmetal alchemist of the state, embarks on a journey with his younger brother to obtain the Philosopher's Stone. The fabled mythical object is rumored to be capable of amplifying an alchemist's abilities by leaps and bounds, thus allowing them to override the fundamental law of alchemy: to gain something, an alchemist must sacrifice something of equal value. Edward hopes to draw into the military's resources to find the fabled stone and restore his and Alphonse's bodies to normal. However, the Elric brothers soon discover that there is more to the legendary stone than meets the eye, as they are led to the epicenter of a far darker battle than they could have ever imagined.

[Written by MAL Rewrite]","['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Military', 'Shounen']"
239,"In the year 5053, French aristocrats Viscount Albert de Morcerf and Baron Franz d'Epinay attend the festival of Carnival on the moon city of Luna. While Franz is just looking to have fun, Albert is seeking something more to fill his life—but he finds more than he bargained for in The Count of Monte Cristo, a mysterious and charming self-made nobleman who meets his gaze during an opera performance.

Through a few twists and turns, Albert befriends the Count and introduces him into French society. The Count, however, has more on his mind than just friendship; he plots to finally unleash his vengeance on those who wronged him years earlier. Gankutsuou follows Albert and the Count's intertwined destinies and the ultimate price paid for enacting revenge.

[Written by MAL Rewrite]","['Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']"
15059,"After earning a series of difficult victories in the prefectures of Tochigi, Saitama, and Ibaraki, the drivers of Project D—an amateur street driving group led by ex-street driver and expert tactician Ryousuke Takahashi—Takumi Fujiwara and Keisuke Takahashi now have to take Project D to the next level: the Kanagawa prefecture, commonly known as the holy land of street racing. Their opponents, members of the three best street racing teams of Kanagawa, design an elaborate strategy called the ""Four Lines of Defense"" to put a definitive end to the ambitions of Project D.

Meanwhile, Takumi feels he needs to refine his driving skills to overcome the last victory against Toshiya Joushima that he only just managed to snatch. The moment of truth has now come for Project D, which carries with it the hopes of the Gunma Prefecture; will they manage to thwart the surprising tactics of the skilled street racers of Kanagawa?

[Written by MAL Rewrite]","['Action', 'Drama', 'Racing', 'Seinen']"
30370,"At a remote hot springs lodge, Yona and the team rest. The boys are taking a bath with the exception of Ki-ja, who looks troubled. Jae-ha takes this chance to tease him, unwittingly finding a mark linked to the previous White Dragon—whom coincidentally is also Ki-ja's father—prompting Ki-ja to recall their complicated relationship.

In another time and place, Son Hak and the dragons banter as they hold a drinking contest. As they start to doze off one-by-one, Zeno dreams of his past, where his abilities and experiences, both as a person and as the Yellow Dragon, are revealed.

[Written by MAL Rewrite]","['Adventure', 'Fantasy', 'Shoujo']"
35608,"Although already a third-year high school student, Rikka Takanashi remains a chuunibyou—a ""disease"" that causes people to fantasize about themselves and their surroundings. Her relationship with Yuuta Togashi has also gone unchanged for the past six months, and with entrance exams right around the corner, both of them strive to enroll at the same college. However, Tooka—Rikka's elder sister—decides to take Rikka to Italy as she has found a stable job there. This unforeseen turn of events causes a commotion between the couple as neither of them want to be separated from each other. Desperate for ideas, they seek assistance from their friends, and after a brief conversation, they come up with a plan—to elope.

Chuunibyou demo Koi ga Shitai! Movie: Take On Me is a sensational drama featuring the couple—Yuuta and Rikka—as they journey across Japan. The two attempt to prevent Rikka from being taken to Italy, but will they be able to succeed in doing so?

[Written by MAL Rewrite]","['Comedy', 'Drama', 'Romance', 'School']"
2581,"In the distant future, mankind's dependence on fossil fuels will lead to their complete depletion, an energy crisis unlike anything the world witnessed. Out of retaliation and fear, humanity began focusing at an alternative source of energy: solar power. Different nations have united together to form three major factions—the Union of Solar Energy and Free Nations, the Advanced European Union, and the Human Reform League. Each of these sectors has access to a solar power generator, which gives them limitless energy.

As a result, countries that were once dependent on the sale of fossil fuels are now plunged in poverty, leading to years of warfare and internal strife over the control of solar energy. Amid this chaos, an unknown paramilitary organization appeared identifying themselves as ""Celestial Being,"" aspire to end all warfare through armed intervention by using mysterious and technologically advanced Mobile Suits known as Gundams.

Mobile Suit Gundam 00 follows the story of Celestial Being's Gundam Meisters Setsuna F. Seiei, Lockon Stratos, Allelujah Haptism, and Tieria Erde. These four dive into the devastating battle between the three superpowers to accomplish their goal of changing the world.

[Written by MAL Rewrite]","['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
55701,"After a series of mighty clashes with Upper Rank Demons, the Ubuyashiki clan prepares for one last battle with the hellish forces of Muzan Kibutsuji. In order to finally defeat the Demon leader once and for all, the clan devises a training camp for the Demon Slayer Corps, one led by the remaining Hashira—the most elite warriors in the organization. Each Hashira forms a specialized exercise that will hone both their own abilities and the skills of the ordinary soldiers.

Tanjirou Kamado, a boy at the heart of the brewing conflict, recovers from wounds received in a recent fight. While his half-Demon sister Nezuko is studied by researchers like Shinobu Kochou, Tanjirou embarks to train with the Hashira, seeking mastery in each of their assigned areas of expertise to be best prepared for the coming war—skills vital to Tanjirou, as he has vowed to be the very warrior who will eliminate Muzan for good.

[Written by MAL Rewrite]","['Action', 'Supernatural', 'Historical', 'Shounen']"
