ID,Sypnosis,Genres
53149,"Violence, name-calling, and humiliation are a daily reality for high school student Park Hyung Suk. Chubby and insecure, he is often used as a plaything and punching bag for bullies, which leads him to wish he could just disappear. Unexpectedly, when he transfers schools in the hopes of starting anew, a miraculous opportunity emerges: he awakens in a tall, handsome, and strangely athletic body. Hyung Suk quickly realizes that he is now the owner of two disparate bodies; when one falls asleep, he wakes up in the other.

Feeling like he has won the lottery of life, Hyung Suk enters his new school as this attractive and strong young man. However, it soon becomes evident that being a popular student is not all smooth sailing. From girls wanting him only for his good looks to delinquents picking fights out of jealousy, he can never seem to escape trouble. In trying to balance his two different lives, Hyung Suk may find both of them to be sources of ceaseless challenges.

[Written by MAL Rewrite]","['Action', 'Drama', 'Supernatural', 'School']"
8476,"Second Lieutenant Kei Agemaki, the son of a famous general, has hidden his extreme fear of paranormal beings all his life. However, when he and two others are reassigned to live and work with youkai in the Ministry of Spirit Affairs, he is brought face-to-face with his worst nightmare. Now with the help of the fox spirit Kushimatsu, he and his fellow officers must learn to work alongside youkai maidens—Zakuro, Susukihotaru, Hoozuki, and Bonbori—to solve paranormal cases.

Set in the midst of an alternate version of Japanese Westernization, Otome Youkai Zakuro explores the clashes and unions that can occur when east meets west, local meets foreign, and women meet men. The unusual alliance of the youkai maidens and human officers must learn to work together in a world that is changing around them.

[Written by MAL Rewrite]","['Romance', 'Supernatural', 'Historical', 'Military', 'Mythology', 'Seinen']"
30296,"There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed ""Blazers,"" these people study and train at the prestigious Hagun Academy to become Mage-Knights; among the students is so-called failure Ikki Kurogane, the sole F-rated Blazer. However, when the worst student in the academy sees Stella Vermillion, an A-ranked Blazer who also happens to be a princess, naked, she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There's no possible way that Stella can lose, right?

As he tries to prove his strength to a world that believes him to be the weakest, Ikki gains new friends, wisdom, and experience.

[Written by MAL Rewrite]","['Action', 'Fantasy', 'Romance', 'Ecchi', 'School', 'Urban Fantasy']"
2889,"Assigned to protect a royal procession transporting a powerful artifact called the ""Ouin,"" Squad 10 gathers in the human world as Captain Toushirou Hitsugaya and Lieutenant Rangiku Matsumoto observe the area cautiously. However, the caravan is suddenly struck by a group of assailants who wreak havoc on the procession, stealing the Ouin in the process. After a brief clash with one of the attackers, the distraught Hitsugaya pursues the escaping thieves, leaving behind Matsumoto and the disoriented squad. Following the incident, the Seireitei brands Hitsugaya a traitor for abandoning his post and puts Squad 10 on indefinite lockdown.

In the human world, Ichigo Kurosaki is investigating a spiritual abnormality when he stumbles across the injured Captain, but is caught off guard when Hitsugaya suddenly flees. Soon learning of the situation, Ichigo, Rukia Kuchiki, Renji Abarai, and Matsumoto set off to prove Hitsugaya's innocence and uncover the truth behind the theft of the Ouin. Meanwhile, a ghost from Hitsugaya's past haunts his thoughts as he chases down the true culprit.

[Written by MAL Rewrite]","['Action', 'Adventure', 'Supernatural', 'Shounen']"
6573,"One night, as meteors streak across the star-studded sky, Shion Pavlichenko becomes a Contractor. Despite her brother's transformation, Shion's twin sister Suou continues to live a fairly ordinary life, attending middle school with her friends and getting caught up in the awkwardness of growing up. However, everything changes when her home is invaded by a masked man cloaked in black, destroying any sense of normality she once had. Revealed to possess latent Contractor abilities of her own, Suou is caught between family, friends, and her own sense of purpose as she ventures into the ruthless world of cutthroats and espionage that Contractors call home.

Meanwhile in Tokyo, investigation surrounding Hell's Gate's sudden collapse is underway, and prophetic signs of doom point in the direction of a silver-haired doll.

[Written by MAL Rewrite]","['Action', 'Mystery', 'Sci-Fi', 'Super Power']"
32696,"The start of Hanae Ashiya's high school career has not been easy—he has spent all of the first week in the infirmary, and his inexplicable condition is only getting worse. The cause of his torment is the mysterious fuzzy creature that has attached itself to him ever since he stumbled upon it the day before school began.

As his health continues to decline and the creature grows in size, Hanae comes across a flyer advertising an exorcist who expels youkai. Desperate and with nothing left to lose, he calls the number and is led to the Mononokean, a tea room which suddenly appears next to the infirmary. A morose-sounding man, Haruitsuki Abeno, reluctantly helps Hanae but demands payment afterward. Much to Hanae's dismay, he cannot afford the fee and must become an employee at the Mononokean to work off his debt. And to make things worse, his new boss is actually one of his classmates. If Hanae ever hopes to settle his debt, he must work together with Abeno to guide a variety of dangerous, strange, and interesting youkai back to the Underworld.

[Written by MAL Rewrite]","['Comedy', 'Supernatural', 'Mythology']"
37349,"Goblins are known for their ferocity, cunning, and rapid reproduction, but their reputation as the lowliest of monsters causes their threat to be overlooked. Raiding rural civilizations to kidnap females of other species for breeding, these vile creatures are free to continue their onslaught as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties.

To commemorate her first day as a Porcelain-ranked adventurer, the 15-year-old Priestess joins a band of young, enthusiastic rookies to investigate a tribe of goblins responsible for the disappearance of several village women. Unprepared and inexperienced, the group soon faces its inevitable demise from an ambush while exploring a cave. With no one else left standing, the terrified Priestess accepts her fate—until the Goblin Slayer unexpectedly appears to not only rescue her with little effort, but destroy the entire goblin nest. 

As a holder of the prestigious Silver rank, the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess, High Elf, Dwarf, and Lizardman, the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.

[Written by MAL Rewrite]","['Action', 'Adventure', 'Fantasy', 'Gore']"
14753,"Within everyone there exists a side preferably kept hidden, even from close friends. For the smart and popular Kyouko Hori, it's the fact that she has to do all the housework and care for her little brother, Souta, because of her parents' busy work schedules. For the gentle Izumi Miyamura, whom everybody sees as an otaku, it's his nine hidden piercings and large body tattoo.

So what happens when they accidentally discover each other's hidden sides? Sharing parts of themselves that they couldn't with anyone else, strong bonds of friendship soon begin to form between Miyamura and Hori, as well as those around them. As their hidden personas start to dissipate, they slowly learn how to open up to others.

[Written by MAL Rewrite]","['Romance', 'School']"
14837,"Following the defeat of a great adversary, Gokuu Son and his friends live peaceful lives on Earth. Meanwhile, in space, Beerus the God of Destruction awakens from his long slumber, having dreamed of an entity known as a Super Saiyan God. With the help of his assistant, Whis, Beerus looks for this powerful being, as he wishes to fight a worthy opponent. After discovering that the Saiyan home planet was destroyed, he tracks down the remaining Saiyans on Earth, looking for Gokuu specifically.

Having only heard of the Super Saiyan God in legends, Gokuu and his comrades summon Shen Long the Eternal Dragon, who they find out is afraid of Beerus. After learning the secret of the Super Saiyan God, an intense battle between Gokuu and Beerus commences, the immense power of which puts the Earth in terrible danger.

[Written by MAL Rewrite]","['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']"
25183,"Nicholas Brown and Worick Arcangelo, known in the city of Ergastalum as the ""Handymen,"" are mercenaries for hire who take on jobs no one else can handle. Contracted by powerful mob syndicates and police alike, the Handymen have to be ready and willing for anything. After completing the order of killing a local pimp, the Handymen add Alex Benedetto—a prostitute also designated for elimination—to their ranks to protect her from forces that want her gone from the decrepit hellhole of a city she has come to call home. However, this criminal’s paradise is undergoing a profound period of change that threatens to corrode the delicate balance of power.

Ergastalum was once a safe haven for ""Twilights,"" super-human beings born as the result of a special drug but are now being hunted down by a fierce underground organization. This new threat is rising up to challenge everything the city stands for, and the Handymen will not be able to avoid this coming war.

[Written by MAL Rewrite]","['Action', 'Drama', 'Adult Cast', 'Organized Crime', 'Seinen']"
